Server-Locale,Server-Response-Time,Server-Current-Load,IP-Locale,Last-Request-Time-Delta,Overloaded
Africa (AF),417,0,Africa (AF),0.7530500888824463,False
Africa (AF),295,0,Africa (AF),0.763293981552124,False
Africa (AF),296,0,Africa (AF),0.7759749889373779,False
Africa (AF),211,0,Africa (AF),0.7861480712890625,False
Africa (AF),417,0,Africa (AF),0.7981901168823242,False
Africa (AF),295,0,Africa (AF),0.8098921775817871,False
Africa (AF),296,0,Africa (AF),0.820418119430542,False
Africa (AF),211,0,Africa (AF),0.8312981128692627,False
Africa (AF),417,0,Africa (AF),0.8433699607849121,False
Africa (AF),295,0,Africa (AF),0.8540799617767334,False
Africa (AF),296,0,Africa (AF),0.8650250434875488,False
Africa (AF),211,0,Africa (AF),0.876554012298584,False
Africa (AF),417,0,Africa (AF),0.8874759674072266,False
Africa (AF),295,0,Africa (AF),0.8978328704833984,False
Africa (AF),296,0,Africa (AF),0.9098689556121826,False
Africa (AF),211,0,Africa (AF),0.9207959175109863,False
Africa (AF),417,0,Africa (AF),0.9310011863708496,False
Africa (AF),295,0,Africa (AF),0.9432168006896973,False
Africa (AF),296,0,Africa (AF),0.9540879726409912,False
Africa (AF),211,0,Africa (AF),0.9661109447479248,False
Africa (AF),417,0,Africa (AF),0.9785170555114746,False
Africa (AF),295,0,Africa (AF),0.9911470413208008,False
Africa (AF),296,0,Africa (AF),1.0030319690704346,False
Africa (AF),211,0,Africa (AF),1.0145001411437988,False
Africa (AF),417,0,Africa (AF),1.0272109508514404,False
Africa (AF),295,96,Africa (AF),0.038429975509643555,False
Africa (AF),296,0,Africa (AF),0.050633907318115234,False
Africa (AF),211,0,Africa (AF),0.06226515769958496,False
Africa (AF),417,0,Africa (AF),0.07300806045532227,False
Antarctica (AN),490,0,Antarctica (AN),1.0855050086975098,False
Antarctica (AN),378,0,Antarctica (AN),1.0981700420379639,False
Antarctica (AN),490,0,Antarctica (AN),0.10870599746704102,False
Antarctica (AN),378,0,Antarctica (AN),0.12085700035095215,False
Antarctica (AN),490,0,Antarctica (AN),0.1312849521636963,False
Antarctica (AN),378,0,Antarctica (AN),0.14322614669799805,False
Antarctica (AN),490,0,Antarctica (AN),0.15411782264709473,False
Antarctica (AN),378,0,Antarctica (AN),0.16461801528930664,False
Antarctica (AN),490,0,Antarctica (AN),0.17728519439697266,False
Antarctica (AN),378,0,Antarctica (AN),0.1874401569366455,False
Antarctica (AN),490,0,Antarctica (AN),0.19959807395935059,False
Antarctica (AN),378,0,Antarctica (AN),0.21045494079589844,False
Antarctica (AN),490,0,Antarctica (AN),0.22310495376586914,False
Antarctica (AN),378,0,Antarctica (AN),0.23556208610534668,False
Antarctica (AN),490,0,Antarctica (AN),0.24573111534118652,False
Antarctica (AN),378,0,Antarctica (AN),0.258375883102417,False
Antarctica (AN),490,0,Antarctica (AN),0.27102208137512207,False
Antarctica (AN),378,0,Antarctica (AN),0.283674955368042,False
Antarctica (AN),490,0,Antarctica (AN),0.29631805419921875,False
Antarctica (AN),378,0,Antarctica (AN),0.30896592140197754,False
Antarctica (AN),490,0,Antarctica (AN),0.31975817680358887,False
Antarctica (AN),378,0,Antarctica (AN),0.3324007987976074,False
Antarctica (AN),490,0,Antarctica (AN),0.3447279930114746,False
Antarctica (AN),378,0,Antarctica (AN),0.3557918071746826,False
Antarctica (AN),490,0,Antarctica (AN),0.366840124130249,False
Antarctica (AN),378,0,Antarctica (AN),0.3778989315032959,False
Antarctica (AN),490,0,Antarctica (AN),0.38886189460754395,False
Antarctica (AN),378,0,Antarctica (AN),0.39977383613586426,False
Antarctica (AN),490,0,Antarctica (AN),0.4106020927429199,False
Antarctica (AN),378,0,Antarctica (AN),0.4216339588165283,False
Antarctica (AN),490,0,Antarctica (AN),0.43268299102783203,False
Antarctica (AN),378,0,Antarctica (AN),0.4437439441680908,False
Antarctica (AN),490,0,Antarctica (AN),0.4548311233520508,False
Antarctica (AN),378,0,Antarctica (AN),0.4675149917602539,False
Antarctica (AN),490,0,Antarctica (AN),0.48015904426574707,False
Antarctica (AN),378,0,Antarctica (AN),0.49280786514282227,False
Antarctica (AN),490,0,Antarctica (AN),0.5054662227630615,False
Antarctica (AN),378,0,Antarctica (AN),0.5181140899658203,False
Antarctica (AN),490,0,Antarctica (AN),0.5307579040527344,False
Antarctica (AN),378,0,Antarctica (AN),0.5431680679321289,False
Antarctica (AN),490,0,Antarctica (AN),0.5542478561401367,False
Antarctica (AN),378,0,Antarctica (AN),0.5652809143066406,False
Antarctica (AN),490,0,Antarctica (AN),0.5763339996337891,False
Antarctica (AN),378,0,Antarctica (AN),0.5873861312866211,False
Antarctica (AN),490,0,Antarctica (AN),0.5984399318695068,False
Antarctica (AN),378,0,Antarctica (AN),0.609501838684082,False
Antarctica (AN),490,0,Antarctica (AN),0.6205661296844482,False
Antarctica (AN),378,0,Antarctica (AN),0.6332271099090576,False
Antarctica (AN),490,0,Antarctica (AN),0.6455628871917725,False
Antarctica (AN),378,0,Antarctica (AN),0.658214807510376,False
Antarctica (AN),490,0,Antarctica (AN),0.6708700656890869,False
Antarctica (AN),378,0,Antarctica (AN),0.6834299564361572,False
Antarctica (AN),490,0,Antarctica (AN),0.6960840225219727,False
Antarctica (AN),378,0,Antarctica (AN),0.7084212303161621,False
Antarctica (AN),490,0,Antarctica (AN),0.7194728851318359,False
Antarctica (AN),378,0,Antarctica (AN),0.7305479049682617,False
Antarctica (AN),490,0,Antarctica (AN),0.7432210445404053,False
Antarctica (AN),378,0,Antarctica (AN),0.7558598518371582,False
Antarctica (AN),490,0,Antarctica (AN),0.7685210704803467,False
Antarctica (AN),378,0,Antarctica (AN),0.7811751365661621,False
Antarctica (AN),490,0,Antarctica (AN),0.7938270568847656,False
Antarctica (AN),378,0,Antarctica (AN),0.8057558536529541,False
Antarctica (AN),490,0,Antarctica (AN),0.8184130191802979,False
Antarctica (AN),378,0,Antarctica (AN),0.8310730457305908,False
Antarctica (AN),490,0,Antarctica (AN),0.8437309265136719,False
Antarctica (AN),378,0,Antarctica (AN),0.8563830852508545,False
Antarctica (AN),490,0,Antarctica (AN),0.8690340518951416,False
Antarctica (AN),378,0,Antarctica (AN),0.881695032119751,False
Antarctica (AN),490,0,Antarctica (AN),0.8943490982055664,False
Antarctica (AN),378,0,Antarctica (AN),0.906641960144043,False
Antarctica (AN),490,0,Antarctica (AN),0.9177060127258301,False
Antarctica (AN),378,0,Antarctica (AN),0.9303748607635498,False
Antarctica (AN),490,0,Antarctica (AN),0.9423270225524902,False
Antarctica (AN),378,0,Antarctica (AN),0.9549791812896729,False
Antarctica (AN),490,0,Antarctica (AN),0.965472936630249,False
Antarctica (AN),378,0,Antarctica (AN),0.9758379459381104,False
Antarctica (AN),490,0,Antarctica (AN),0.9884958267211914,False
Antarctica (AN),378,0,Antarctica (AN),1.0011570453643799,False
Antarctica (AN),490,98,Antarctica (AN),0.01381993293762207,False
Antarctica (AN),378,97,Antarctica (AN),0.026515960693359375,False
Antarctica (AN),490,194,Antarctica (AN),0.037564992904663086,False
Antarctica (AN),378,192,Antarctica (AN),0.04861903190612793,False
Antarctica (AN),490,97,Antarctica (AN),0.05956101417541504,False
Antarctica (AN),378,96,Antarctica (AN),0.07058191299438477,False
Antarctica (AN),490,48,Antarctica (AN),0.08322405815124512,False
Antarctica (AN),378,48,Antarctica (AN),0.09557819366455078,False
Antarctica (AN),490,24,Antarctica (AN),0.10632920265197754,False
Antarctica (AN),378,24,Antarctica (AN),0.11901998519897461,False
Antarctica (AN),490,12,Antarctica (AN),0.13137102127075195,False
Antarctica (AN),378,12,Antarctica (AN),0.14249610900878906,False
Antarctica (AN),490,6,Antarctica (AN),0.1551218032836914,False
Antarctica (AN),378,6,Antarctica (AN),0.16675615310668945,False
Antarctica (AN),490,3,Antarctica (AN),0.17921209335327148,False
Antarctica (AN),378,3,Antarctica (AN),0.18953180313110352,False
Antarctica (AN),490,1,Antarctica (AN),0.2015538215637207,False
Antarctica (AN),378,1,Antarctica (AN),0.21420693397521973,False
Antarctica (AN),490,0,Antarctica (AN),0.2268660068511963,False
Antarctica (AN),378,0,Antarctica (AN),0.2377150058746338,False
Antarctica (AN),490,0,Antarctica (AN),0.25009894371032715,False
Antarctica (AN),378,0,Antarctica (AN),0.2627589702606201,False
Antarctica (AN),490,0,Antarctica (AN),0.27544713020324707,False
Antarctica (AN),378,0,Antarctica (AN),0.2881050109863281,False
Antarctica (AN),490,0,Antarctica (AN),0.29846978187561035,False
Antarctica (AN),378,0,Antarctica (AN),0.3111228942871094,False
Antarctica (AN),490,0,Antarctica (AN),0.3234281539916992,False
Antarctica (AN),378,0,Antarctica (AN),0.3360908031463623,False
Antarctica (AN),490,0,Antarctica (AN),0.3487510681152344,False
Antarctica (AN),378,0,Antarctica (AN),0.359173059463501,False
Antarctica (AN),490,0,Antarctica (AN),0.3718221187591553,False
Antarctica (AN),378,0,Antarctica (AN),0.384476900100708,False
Antarctica (AN),490,0,Antarctica (AN),0.39713406562805176,False
Antarctica (AN),378,0,Antarctica (AN),0.40978503227233887,False
Antarctica (AN),490,0,Antarctica (AN),0.4210329055786133,False
Antarctica (AN),378,0,Antarctica (AN),0.4336850643157959,False
Antarctica (AN),490,0,Antarctica (AN),0.44560885429382324,False
Antarctica (AN),378,0,Antarctica (AN),0.4581739902496338,False
Antarctica (AN),490,0,Antarctica (AN),0.4686598777770996,False
Antarctica (AN),378,0,Antarctica (AN),0.47972607612609863,False
Antarctica (AN),490,0,Antarctica (AN),0.49237895011901855,False
Antarctica (AN),378,0,Antarctica (AN),0.5050399303436279,False
Antarctica (AN),490,0,Antarctica (AN),0.5167601108551025,False
Antarctica (AN),378,0,Antarctica (AN),0.5294148921966553,False
Antarctica (AN),490,0,Antarctica (AN),0.5396649837493896,False
Antarctica (AN),378,0,Antarctica (AN),0.5524611473083496,False
Antarctica (AN),490,0,Antarctica (AN),0.5649449825286865,False
Antarctica (AN),378,0,Antarctica (AN),0.5755879878997803,False
Antarctica (AN),490,0,Antarctica (AN),0.5859849452972412,False
Antarctica (AN),378,0,Antarctica (AN),0.5981559753417969,False
Antarctica (AN),490,0,Antarctica (AN),0.6086039543151855,False
Antarctica (AN),378,0,Antarctica (AN),0.6203219890594482,False
Antarctica (AN),490,0,Antarctica (AN),0.6305642127990723,False
Antarctica (AN),378,0,Antarctica (AN),0.6421849727630615,False
Antarctica (AN),490,0,Antarctica (AN),0.6537258625030518,False
Antarctica (AN),378,0,Antarctica (AN),0.6651499271392822,False
Antarctica (AN),490,0,Antarctica (AN),0.6764731407165527,False
Antarctica (AN),378,0,Antarctica (AN),0.6874659061431885,False
Antarctica (AN),490,0,Antarctica (AN),0.6980228424072266,False
Antarctica (AN),378,0,Antarctica (AN),0.7105810642242432,False
Antarctica (AN),490,0,Antarctica (AN),0.7230989933013916,False
Antarctica (AN),378,0,Antarctica (AN),0.7357759475708008,False
Antarctica (AN),490,0,Antarctica (AN),0.7484359741210938,False
Antarctica (AN),378,0,Antarctica (AN),0.7591700553894043,False
Antarctica (AN),490,0,Antarctica (AN),0.7718300819396973,False
Antarctica (AN),378,0,Antarctica (AN),0.7843730449676514,False
Antarctica (AN),490,0,Antarctica (AN),0.7970418930053711,False
Antarctica (AN),378,0,Antarctica (AN),0.8082618713378906,False
Antarctica (AN),490,0,Antarctica (AN),0.8191008567810059,False
Antarctica (AN),378,0,Antarctica (AN),0.8317499160766602,False
Antarctica (AN),490,0,Antarctica (AN),0.8444018363952637,False
Antarctica (AN),378,0,Antarctica (AN),0.8570570945739746,False
Antarctica (AN),490,0,Antarctica (AN),0.8697128295898438,False
Antarctica (AN),378,0,Antarctica (AN),0.8802371025085449,False
Antarctica (AN),490,0,Antarctica (AN),0.8928890228271484,False
Antarctica (AN),378,0,Antarctica (AN),0.9043970108032227,False
Antarctica (AN),490,0,Antarctica (AN),0.9170529842376709,False
Antarctica (AN),378,0,Antarctica (AN),0.9297158718109131,False
Antarctica (AN),490,0,Antarctica (AN),0.9424660205841064,False
Antarctica (AN),378,0,Antarctica (AN),0.9549000263214111,False
Antarctica (AN),490,0,Antarctica (AN),0.9675588607788086,False
Antarctica (AN),378,0,Antarctica (AN),0.980226993560791,False
Antarctica (AN),490,0,Antarctica (AN),0.9919271469116211,False
Antarctica (AN),378,0,Antarctica (AN),1.0029819011688232,False
Antarctica (AN),490,98,Antarctica (AN),0.014035940170288086,False
Antarctica (AN),378,97,Antarctica (AN),0.025088071823120117,False
Antarctica (AN),490,194,Antarctica (AN),0.03561711311340332,False
Antarctica (AN),378,192,Antarctica (AN),0.04668116569519043,False
Antarctica (AN),490,97,Antarctica (AN),0.05935788154602051,False
Antarctica (AN),378,96,Antarctica (AN),0.07203292846679688,False
Antarctica (AN),490,48,Antarctica (AN),0.08469295501708984,False
Antarctica (AN),378,48,Antarctica (AN),0.09514117240905762,False
Antarctica (AN),490,24,Antarctica (AN),0.10780811309814453,False
Antarctica (AN),378,24,Antarctica (AN),0.12046599388122559,False
Antarctica (AN),490,12,Antarctica (AN),0.13133597373962402,False
Antarctica (AN),378,12,Antarctica (AN),0.14399313926696777,False
Antarctica (AN),490,6,Antarctica (AN),0.1561291217803955,False
Antarctica (AN),378,6,Antarctica (AN),0.16854000091552734,False
Antarctica (AN),490,3,Antarctica (AN),0.1786959171295166,False
Antarctica (AN),378,3,Antarctica (AN),0.1889479160308838,False
Antarctica (AN),490,1,Antarctica (AN),0.19972991943359375,False
Antarctica (AN),378,1,Antarctica (AN),0.2108449935913086,False
Antarctica (AN),490,0,Antarctica (AN),0.22350311279296875,False
Antarctica (AN),378,0,Antarctica (AN),0.23561906814575195,False
Antarctica (AN),490,0,Antarctica (AN),0.24784398078918457,False
Antarctica (AN),378,0,Antarctica (AN),0.25933218002319336,False
Antarctica (AN),490,0,Antarctica (AN),0.27199602127075195,False
Antarctica (AN),378,0,Antarctica (AN),0.2846660614013672,False
Antarctica (AN),490,0,Antarctica (AN),0.29607510566711426,False
Antarctica (AN),378,0,Antarctica (AN),0.3085019588470459,False
Antarctica (AN),490,0,Antarctica (AN),0.3211641311645508,False
Antarctica (AN),378,0,Antarctica (AN),0.3337547779083252,False
Antarctica (AN),490,0,Antarctica (AN),0.3456151485443115,False
Antarctica (AN),378,0,Antarctica (AN),0.3582890033721924,False
Antarctica (AN),490,0,Antarctica (AN),0.37094998359680176,False
Antarctica (AN),378,0,Antarctica (AN),0.3824441432952881,False
Antarctica (AN),490,0,Antarctica (AN),0.39324116706848145,False
Antarctica (AN),378,0,Antarctica (AN),0.4041409492492676,False
Antarctica (AN),490,0,Antarctica (AN),0.41537904739379883,False
Antarctica (AN),378,0,Antarctica (AN),0.42642998695373535,False
Antarctica (AN),490,0,Antarctica (AN),0.4386460781097412,False
Antarctica (AN),378,0,Antarctica (AN),0.45130300521850586,False
Antarctica (AN),490,0,Antarctica (AN),0.4639620780944824,False
Antarctica (AN),378,0,Antarctica (AN),0.47457408905029297,False
Antarctica (AN),490,0,Antarctica (AN),0.48561882972717285,False
Antarctica (AN),378,0,Antarctica (AN),0.4982750415802002,False
Antarctica (AN),490,0,Antarctica (AN),0.5109398365020752,False
Antarctica (AN),378,0,Antarctica (AN),0.5231270790100098,False
Antarctica (AN),490,0,Antarctica (AN),0.5356299877166748,False
Antarctica (AN),378,0,Antarctica (AN),0.5460219383239746,False
Antarctica (AN),490,0,Antarctica (AN),0.5564930438995361,False
Antarctica (AN),378,0,Antarctica (AN),0.5677039623260498,False
Antarctica (AN),490,0,Antarctica (AN),0.5787580013275146,False
Antarctica (AN),378,0,Antarctica (AN),0.5898151397705078,False
Antarctica (AN),490,0,Antarctica (AN),0.6008660793304443,False
Antarctica (AN),378,0,Antarctica (AN),0.6119248867034912,False
Antarctica (AN),490,0,Antarctica (AN),0.6229498386383057,False
Antarctica (AN),378,0,Antarctica (AN),0.6356160640716553,False
Antarctica (AN),490,0,Antarctica (AN),0.6482770442962646,False
Antarctica (AN),378,0,Antarctica (AN),0.6590011119842529,False
Antarctica (AN),490,0,Antarctica (AN),0.6716558933258057,False
Antarctica (AN),378,0,Antarctica (AN),0.6843130588531494,False
Antarctica (AN),490,0,Antarctica (AN),0.6969699859619141,False
Antarctica (AN),378,0,Antarctica (AN),0.7096219062805176,False
Antarctica (AN),490,0,Antarctica (AN),0.7220499515533447,False
Antarctica (AN),378,0,Antarctica (AN),0.7347090244293213,False
Antarctica (AN),490,0,Antarctica (AN),0.7457840442657471,False
Antarctica (AN),378,0,Antarctica (AN),0.7584431171417236,False
Antarctica (AN),490,0,Antarctica (AN),0.7711989879608154,False
Asia (AS),201,0,Asia (AS),149.7838649749756,False
Asia (AS),590,0,Asia (AS),149.79651999473572,False
Asia (AS),223,0,Asia (AS),149.8090980052948,False
Asia (AS),329,0,Asia (AS),149.8194239139557,False
Asia (AS),201,0,Asia (AS),0.8320901393890381,False
Asia (AS),590,0,Asia (AS),0.8447439670562744,False
Asia (AS),223,0,Asia (AS),0.8573970794677734,False
Asia (AS),329,0,Asia (AS),0.8700520992279053,False
Asia (AS),201,0,Asia (AS),0.8827090263366699,False
Asia (AS),590,0,Asia (AS),0.8939230442047119,False
Asia (AS),223,0,Asia (AS),0.9058098793029785,False
Asia (AS),329,0,Asia (AS),0.917320966720581,False
Asia (AS),201,0,Asia (AS),0.9299829006195068,False
Asia (AS),590,0,Asia (AS),0.9426932334899902,False
Asia (AS),223,0,Asia (AS),0.9553489685058594,False
Asia (AS),329,0,Asia (AS),0.9680080413818359,False
Asia (AS),201,0,Asia (AS),0.9790971279144287,False
Asia (AS),590,0,Asia (AS),0.9907641410827637,False
Asia (AS),223,0,Asia (AS),1.0034139156341553,False
Asia (AS),329,0,Asia (AS),1.0160651206970215,False
Asia (AS),201,0,Asia (AS),1.028714895248413,False
Asia (AS),590,95,Asia (AS),0.041374921798706055,False
Asia (AS),223,0,Asia (AS),0.054025888442993164,False
Asia (AS),329,0,Asia (AS),0.06447196006774902,False
Asia (AS),201,0,Asia (AS),0.07713508605957031,False
Asia (AS),590,47,Asia (AS),0.08978796005249023,False
Asia (AS),223,0,Asia (AS),0.10244297981262207,False
Asia (AS),329,0,Asia (AS),0.11510396003723145,False
Asia (AS),201,0,Asia (AS),0.12759900093078613,False
Asia (AS),590,23,Asia (AS),0.13794612884521484,False
Asia (AS),223,0,Asia (AS),0.1506030559539795,False
Asia (AS),329,0,Asia (AS),0.16325616836547852,False
Asia (AS),201,0,Asia (AS),0.17345404624938965,False
Asia (AS),590,11,Asia (AS),0.18562602996826172,False
Asia (AS),223,0,Asia (AS),0.19829201698303223,False
Asia (AS),329,0,Asia (AS),0.20876002311706543,False
Asia (AS),201,0,Asia (AS),0.22141385078430176,False
Asia (AS),590,5,Asia (AS),0.23332619667053223,False
Asia (AS),223,0,Asia (AS),0.24598288536071777,False
Asia (AS),329,0,Asia (AS),0.258634090423584,False
Asia (AS),201,0,Asia (AS),0.2712690830230713,False
Asia (AS),590,2,Asia (AS),0.28392815589904785,False
Asia (AS),223,0,Asia (AS),0.296583890914917,False
Asia (AS),329,0,Asia (AS),0.30849313735961914,False
Asia (AS),201,0,Asia (AS),0.3210182189941406,False
Asia (AS),590,1,Asia (AS),0.33368396759033203,False
Asia (AS),223,0,Asia (AS),0.34633803367614746,False
Asia (AS),329,0,Asia (AS),0.35867905616760254,False
Asia (AS),201,0,Asia (AS),0.3713338375091553,False
Asia (AS),590,0,Asia (AS),0.38402605056762695,False
Asia (AS),223,0,Asia (AS),0.39623594284057617,False
Asia (AS),329,0,Asia (AS),0.4078679084777832,False
Asia (AS),201,0,Asia (AS),0.4189178943634033,False
Asia (AS),590,0,Asia (AS),0.42997193336486816,False
Asia (AS),223,0,Asia (AS),0.4410228729248047,False
Asia (AS),329,0,Asia (AS),0.4520750045776367,False
Asia (AS),201,0,Asia (AS),0.4631328582763672,False
Asia (AS),590,0,Asia (AS),0.4736011028289795,False
Asia (AS),223,0,Asia (AS),0.48394012451171875,False
Asia (AS),329,0,Asia (AS),0.49564504623413086,False
Asia (AS),201,0,Asia (AS),0.5081291198730469,False
Asia (AS),590,0,Asia (AS),0.5207858085632324,False
Asia (AS),223,0,Asia (AS),0.5334479808807373,False
Asia (AS),329,0,Asia (AS),0.5461039543151855,False
Asia (AS),201,0,Asia (AS),0.5576410293579102,False
Asia (AS),590,0,Asia (AS),0.569011926651001,False
Asia (AS),223,0,Asia (AS),0.5816671848297119,False
Asia (AS),329,0,Asia (AS),0.5943479537963867,False
Asia (AS),201,0,Asia (AS),0.6054000854492188,False
Asia (AS),590,0,Asia (AS),0.6164538860321045,False
Asia (AS),223,0,Asia (AS),0.628709077835083,False
Asia (AS),329,0,Asia (AS),0.6405980587005615,False
Asia (AS),201,0,Asia (AS),0.6532649993896484,False
Asia (AS),590,0,Asia (AS),0.665916919708252,False
Asia (AS),223,0,Asia (AS),0.6785709857940674,False
Asia (AS),329,0,Asia (AS),0.69122314453125,False
Asia (AS),201,0,Asia (AS),0.7038772106170654,False
Asia (AS),590,0,Asia (AS),0.7165310382843018,False
Asia (AS),223,0,Asia (AS),0.7270660400390625,False
Asia (AS),329,0,Asia (AS),0.7397160530090332,False
Asia (AS),201,0,Asia (AS),0.7523689270019531,False
Asia (AS),590,0,Asia (AS),0.7650260925292969,False
Asia (AS),223,0,Asia (AS),0.7776889801025391,False
Asia (AS),329,0,Asia (AS),0.7903428077697754,False
Asia (AS),201,0,Asia (AS),0.8029999732971191,False
Asia (AS),590,0,Asia (AS),0.8156511783599854,False
Asia (AS),223,0,Asia (AS),0.8283109664916992,False
Asia (AS),329,0,Asia (AS),0.8409669399261475,False
Asia (AS),201,0,Asia (AS),0.8536219596862793,False
Asia (AS),590,0,Asia (AS),0.8662810325622559,False
Asia (AS),223,0,Asia (AS),0.8789339065551758,False
Asia (AS),329,0,Asia (AS),0.8915870189666748,False
Asia (AS),201,0,Asia (AS),0.9042408466339111,False
Asia (AS),590,0,Asia (AS),0.9153170585632324,False
Asia (AS),223,0,Asia (AS),0.9279859066009521,False
Asia (AS),329,0,Asia (AS),0.9406499862670898,False
Asia (AS),201,0,Asia (AS),0.9533100128173828,False
Asia (AS),590,0,Asia (AS),0.9659631252288818,False
Asia (AS),223,0,Asia (AS),0.9780659675598145,False
Asia (AS),329,0,Asia (AS),0.9907369613647461,False
Asia (AS),201,0,Asia (AS),1.0020840167999268,False
Asia (AS),590,0,Asia (AS),1.014737844467163,False
Asia (AS),223,0,Asia (AS),1.0273878574371338,False
Asia (AS),329,95,Asia (AS),0.04004192352294922,False
Asia (AS),201,0,Asia (AS),0.05021309852600098,False
Asia (AS),590,0,Asia (AS),0.06286382675170898,False
Asia (AS),223,0,Asia (AS),0.07326102256774902,False
Asia (AS),329,47,Asia (AS),0.08591485023498535,False
Asia (AS),201,0,Asia (AS),0.09857797622680664,False
Asia (AS),590,0,Asia (AS),0.11123895645141602,False
Asia (AS),223,0,Asia (AS),0.12390303611755371,False
Asia (AS),329,23,Asia (AS),0.1359701156616211,False
Asia (AS),201,0,Asia (AS),0.14785504341125488,False
Asia (AS),590,0,Asia (AS),0.15862202644348145,False
Asia (AS),223,0,Asia (AS),0.16965603828430176,False
Asia (AS),329,11,Asia (AS),0.18134498596191406,False
Asia (AS),201,0,Asia (AS),0.19167208671569824,False
Asia (AS),590,0,Asia (AS),0.202056884765625,False
Asia (AS),223,0,Asia (AS),0.21471691131591797,False
