Server-Locale,Server-Response-Time,Server-Current-Load,IP-Locale,Last-Request-Time-Delta,Overloaded
Antarctica (AN),587,0,Antarctica (AN),0.908423900604248,False
Antarctica (AN),297,0,Antarctica (AN),0.9193978309631348,False
Antarctica (AN),587,0,Antarctica (AN),0.9299631118774414,False
Antarctica (AN),297,0,Antarctica (AN),0.9410319328308105,False
Antarctica (AN),587,0,Antarctica (AN),0.9512350559234619,False
Antarctica (AN),297,0,Antarctica (AN),0.9622058868408203,False
Antarctica (AN),587,0,Antarctica (AN),0.9733049869537354,False
Antarctica (AN),297,0,Antarctica (AN),0.984307050704956,False
Antarctica (AN),587,0,Antarctica (AN),0.995046854019165,False
Antarctica (AN),297,0,Antarctica (AN),1.0060911178588867,False
Antarctica (AN),587,98,Antarctica (AN),0.017138957977294922,True
Antarctica (AN),297,97,Antarctica (AN),0.027373075485229492,True
Antarctica (AN),587,194,Antarctica (AN),0.038461923599243164,True
Antarctica (AN),297,192,Antarctica (AN),0.049928903579711914,True
Antarctica (AN),587,97,Antarctica (AN),0.060502052307128906,True
Antarctica (AN),297,96,Antarctica (AN),0.0727849006652832,True
Antarctica (AN),587,48,Antarctica (AN),0.08543896675109863,True
Antarctica (AN),297,48,Antarctica (AN),0.09809517860412598,True
Antarctica (AN),587,24,Antarctica (AN),0.11077499389648438,False
Antarctica (AN),297,24,Antarctica (AN),0.12289905548095703,False
Antarctica (AN),587,12,Antarctica (AN),0.13555502891540527,False
Antarctica (AN),297,12,Antarctica (AN),0.14823698997497559,False
Antarctica (AN),587,6,Antarctica (AN),0.1592860221862793,False
Antarctica (AN),297,6,Antarctica (AN),0.17037200927734375,False
Antarctica (AN),587,3,Antarctica (AN),0.1814110279083252,False
Antarctica (AN),297,3,Antarctica (AN),0.19248318672180176,False
Antarctica (AN),587,1,Antarctica (AN),0.20351696014404297,False
Antarctica (AN),297,1,Antarctica (AN),0.21460986137390137,False
Antarctica (AN),587,0,Antarctica (AN),0.22564196586608887,False
Antarctica (AN),297,0,Antarctica (AN),0.23653197288513184,False
Antarctica (AN),587,0,Antarctica (AN),0.24758100509643555,False
Antarctica (AN),297,0,Antarctica (AN),0.2586369514465332,False
Antarctica (AN),587,0,Antarctica (AN),0.2697110176086426,False
Antarctica (AN),297,0,Antarctica (AN),0.2821660041809082,False
Antarctica (AN),587,0,Antarctica (AN),0.2948181629180908,False
Antarctica (AN),297,0,Antarctica (AN),0.3074760437011719,False
Antarctica (AN),587,0,Antarctica (AN),0.3201301097869873,False
Antarctica (AN),297,0,Antarctica (AN),0.332794189453125,False
Antarctica (AN),587,0,Antarctica (AN),0.3454887866973877,False
Antarctica (AN),297,0,Antarctica (AN),0.3565380573272705,False
Antarctica (AN),587,0,Antarctica (AN),0.36757898330688477,False
Antarctica (AN),297,0,Antarctica (AN),0.3799560070037842,False
Antarctica (AN),587,0,Antarctica (AN),0.39261794090270996,False
Antarctica (AN),297,0,Antarctica (AN),0.4053208827972412,False
Antarctica (AN),587,0,Antarctica (AN),0.4177839756011963,False
Antarctica (AN),297,0,Antarctica (AN),0.42994093894958496,False
Antarctica (AN),587,0,Antarctica (AN),0.44261598587036133,False
Antarctica (AN),297,0,Antarctica (AN),0.4550149440765381,False
Antarctica (AN),587,0,Antarctica (AN),0.46607208251953125,False
Antarctica (AN),297,0,Antarctica (AN),0.4771268367767334,False
Antarctica (AN),587,0,Antarctica (AN),0.4882009029388428,False
Antarctica (AN),297,0,Antarctica (AN),0.4999418258666992,False
Antarctica (AN),587,0,Antarctica (AN),0.5125958919525146,False
Antarctica (AN),297,0,Antarctica (AN),0.5229589939117432,False
Antarctica (AN),587,0,Antarctica (AN),0.5356190204620361,False
Antarctica (AN),297,0,Antarctica (AN),0.5482759475708008,False
Antarctica (AN),587,0,Antarctica (AN),0.5609290599822998,False
Antarctica (AN),297,0,Antarctica (AN),0.5730669498443604,False
Antarctica (AN),587,0,Antarctica (AN),0.585521936416626,False
Antarctica (AN),297,0,Antarctica (AN),0.5961689949035645,False
Antarctica (AN),587,0,Antarctica (AN),0.60719895362854,False
Antarctica (AN),297,0,Antarctica (AN),0.6182610988616943,False
Antarctica (AN),587,0,Antarctica (AN),0.6299598217010498,False
Antarctica (AN),297,0,Antarctica (AN),0.640355110168457,False
Antarctica (AN),587,0,Antarctica (AN),0.6514251232147217,False
Antarctica (AN),297,0,Antarctica (AN),0.6625239849090576,False
Antarctica (AN),587,0,Antarctica (AN),0.6733200550079346,False
Antarctica (AN),297,0,Antarctica (AN),0.6842601299285889,False
Antarctica (AN),587,0,Antarctica (AN),0.6953399181365967,False
Antarctica (AN),297,0,Antarctica (AN),0.7063679695129395,False
Antarctica (AN),587,0,Antarctica (AN),0.717454195022583,False
Antarctica (AN),297,0,Antarctica (AN),0.7299599647521973,False
Antarctica (AN),587,0,Antarctica (AN),0.7413990497589111,False
Antarctica (AN),297,0,Antarctica (AN),0.7540857791900635,False
Antarctica (AN),587,0,Antarctica (AN),0.766758918762207,False
Antarctica (AN),297,0,Antarctica (AN),0.7779021263122559,False
Antarctica (AN),587,0,Antarctica (AN),0.7882139682769775,False
Antarctica (AN),297,0,Antarctica (AN),0.8000020980834961,False
Antarctica (AN),587,0,Antarctica (AN),0.8101828098297119,False
Antarctica (AN),297,0,Antarctica (AN),0.820418119430542,False
Antarctica (AN),587,0,Antarctica (AN),0.8306858539581299,False
Antarctica (AN),297,0,Antarctica (AN),0.843372106552124,False
Antarctica (AN),587,0,Antarctica (AN),0.8535208702087402,False
Antarctica (AN),297,0,Antarctica (AN),0.864069938659668,False
Antarctica (AN),587,0,Antarctica (AN),0.8769359588623047,False
Antarctica (AN),297,0,Antarctica (AN),0.8873391151428223,False
Antarctica (AN),587,0,Antarctica (AN),0.9000070095062256,False
Antarctica (AN),297,0,Antarctica (AN),0.9109549522399902,False
Antarctica (AN),587,0,Antarctica (AN),0.9212779998779297,False
Antarctica (AN),297,0,Antarctica (AN),0.9340300559997559,False
Antarctica (AN),587,0,Antarctica (AN),0.9444060325622559,False
Antarctica (AN),297,0,Antarctica (AN),0.9570670127868652,False
Antarctica (AN),587,0,Antarctica (AN),0.9674282073974609,False
Antarctica (AN),297,0,Antarctica (AN),0.9778800010681152,False
Antarctica (AN),587,0,Antarctica (AN),0.991265058517456,False
Antarctica (AN),297,0,Antarctica (AN),1.0016000270843506,False
Antarctica (AN),587,98,Antarctica (AN),0.01185297966003418,True
Antarctica (AN),297,97,Antarctica (AN),0.022752046585083008,True
Antarctica (AN),587,194,Antarctica (AN),0.03333616256713867,True
Antarctica (AN),297,192,Antarctica (AN),0.043686866760253906,True
Antarctica (AN),587,97,Antarctica (AN),0.05606389045715332,True
Antarctica (AN),297,96,Antarctica (AN),0.0676579475402832,True
Antarctica (AN),587,48,Antarctica (AN),0.08000397682189941,True
Antarctica (AN),297,48,Antarctica (AN),0.09022212028503418,True
Antarctica (AN),587,24,Antarctica (AN),0.10149884223937988,False
Antarctica (AN),297,24,Antarctica (AN),0.11408400535583496,False
Antarctica (AN),587,12,Antarctica (AN),0.12502098083496094,False
Antarctica (AN),297,12,Antarctica (AN),0.1361100673675537,False
Antarctica (AN),587,6,Antarctica (AN),0.14634013175964355,False
Antarctica (AN),297,6,Antarctica (AN),0.1567528247833252,False
Antarctica (AN),587,3,Antarctica (AN),0.16716909408569336,False
Antarctica (AN),297,3,Antarctica (AN),0.17884278297424316,False
Antarctica (AN),587,1,Antarctica (AN),0.19051384925842285,False
Antarctica (AN),297,1,Antarctica (AN),0.2031569480895996,False
Antarctica (AN),587,0,Antarctica (AN),0.21431493759155273,False
Antarctica (AN),297,0,Antarctica (AN),0.2248828411102295,False
Antarctica (AN),587,0,Antarctica (AN),0.2355048656463623,False
Antarctica (AN),297,0,Antarctica (AN),0.24812793731689453,False
Antarctica (AN),587,0,Antarctica (AN),0.2593421936035156,False
Antarctica (AN),297,0,Antarctica (AN),0.26987290382385254,False
Antarctica (AN),587,0,Antarctica (AN),0.2808339595794678,False
Antarctica (AN),297,0,Antarctica (AN),0.2912099361419678,False
Antarctica (AN),587,0,Antarctica (AN),0.3018181324005127,False
Antarctica (AN),297,0,Antarctica (AN),0.31409788131713867,False
Antarctica (AN),587,0,Antarctica (AN),0.32428908348083496,False
Antarctica (AN),297,0,Antarctica (AN),0.3357818126678467,False
Antarctica (AN),587,0,Antarctica (AN),0.3476700782775879,False
Antarctica (AN),297,0,Antarctica (AN),0.35985684394836426,False
Antarctica (AN),587,0,Antarctica (AN),0.3725559711456299,False
Antarctica (AN),297,0,Antarctica (AN),0.3828139305114746,False
Antarctica (AN),587,0,Antarctica (AN),0.3937962055206299,False
Antarctica (AN),297,0,Antarctica (AN),0.40500402450561523,False
Antarctica (AN),587,0,Antarctica (AN),0.41591501235961914,False
Antarctica (AN),297,0,Antarctica (AN),0.4264709949493408,False
Antarctica (AN),587,0,Antarctica (AN),0.4375181198120117,False
Antarctica (AN),297,0,Antarctica (AN),0.45020484924316406,False
Antarctica (AN),587,0,Antarctica (AN),0.462874174118042,False
Antarctica (AN),297,0,Antarctica (AN),0.47522687911987305,False
Antarctica (AN),587,0,Antarctica (AN),0.48611998558044434,False
Antarctica (AN),297,0,Antarctica (AN),0.49657487869262695,False
Antarctica (AN),587,0,Antarctica (AN),0.5078761577606201,False
Antarctica (AN),297,0,Antarctica (AN),0.5197629928588867,False
Antarctica (AN),587,0,Antarctica (AN),0.5315070152282715,False
Antarctica (AN),297,0,Antarctica (AN),0.5429980754852295,False
Antarctica (AN),587,0,Antarctica (AN),0.5538790225982666,False
Antarctica (AN),297,0,Antarctica (AN),0.5665559768676758,False
Antarctica (AN),587,0,Antarctica (AN),0.5792140960693359,False
Antarctica (AN),297,0,Antarctica (AN),0.5894079208374023,False
Antarctica (AN),587,0,Antarctica (AN),0.6024520397186279,False
Antarctica (AN),297,0,Antarctica (AN),0.6151540279388428,False
Antarctica (AN),587,0,Antarctica (AN),0.6269760131835938,False
Antarctica (AN),297,0,Antarctica (AN),0.639066219329834,False
Antarctica (AN),587,0,Antarctica (AN),0.6517288684844971,False
Antarctica (AN),297,0,Antarctica (AN),0.6621840000152588,False
Antarctica (AN),587,0,Antarctica (AN),0.6728928089141846,False
Antarctica (AN),297,0,Antarctica (AN),0.6831738948822021,False
Antarctica (AN),587,0,Antarctica (AN),0.6933069229125977,False
Antarctica (AN),297,0,Antarctica (AN),0.7046289443969727,False
Antarctica (AN),587,0,Antarctica (AN),0.7174808979034424,False
Antarctica (AN),297,0,Antarctica (AN),0.7299787998199463,False
Antarctica (AN),587,0,Antarctica (AN),0.7411148548126221,False
Antarctica (AN),297,0,Antarctica (AN),0.7528808116912842,False
Antarctica (AN),587,0,Antarctica (AN),0.7654800415039062,False
Antarctica (AN),297,0,Antarctica (AN),0.7760598659515381,False
Antarctica (AN),587,0,Antarctica (AN),0.78643798828125,False
Antarctica (AN),297,0,Antarctica (AN),0.797461986541748,False
Antarctica (AN),587,0,Antarctica (AN),0.8077571392059326,False
Antarctica (AN),297,0,Antarctica (AN),0.8185939788818359,False
Antarctica (AN),587,0,Antarctica (AN),0.8308939933776855,False
Antarctica (AN),297,0,Antarctica (AN),0.8417658805847168,False
Antarctica (AN),587,0,Antarctica (AN),0.8526561260223389,False
Antarctica (AN),297,0,Antarctica (AN),0.8653068542480469,False
Antarctica (AN),587,0,Antarctica (AN),0.8764009475708008,False
Antarctica (AN),297,0,Antarctica (AN),0.8866579532623291,False
Antarctica (AN),587,0,Antarctica (AN),0.8993301391601562,False
Antarctica (AN),297,0,Antarctica (AN),0.9095628261566162,False
Antarctica (AN),587,0,Antarctica (AN),0.9199340343475342,False
Antarctica (AN),297,0,Antarctica (AN),0.9325850009918213,False
Antarctica (AN),587,0,Antarctica (AN),0.9447622299194336,False
Antarctica (AN),297,0,Antarctica (AN),0.9562921524047852,False
Antarctica (AN),587,0,Antarctica (AN),0.9666869640350342,False
Antarctica (AN),297,0,Antarctica (AN),0.9777019023895264,False
Antarctica (AN),587,0,Antarctica (AN),0.9899048805236816,False
Antarctica (AN),297,0,Antarctica (AN),1.000624179840088,False
Antarctica (AN),587,98,Antarctica (AN),0.011723995208740234,True
Antarctica (AN),297,97,Antarctica (AN),0.02297496795654297,True
Antarctica (AN),587,194,Antarctica (AN),0.03368496894836426,True
Antarctica (AN),297,192,Antarctica (AN),0.046317100524902344,True
Antarctica (AN),587,97,Antarctica (AN),0.05838799476623535,True
Antarctica (AN),297,96,Antarctica (AN),0.06861591339111328,True
Antarctica (AN),587,48,Antarctica (AN),0.07999897003173828,True
Antarctica (AN),297,48,Antarctica (AN),0.09144806861877441,True
Antarctica (AN),587,24,Antarctica (AN),0.10343289375305176,False
Antarctica (AN),297,24,Antarctica (AN),0.11391806602478027,False
Antarctica (AN),587,12,Antarctica (AN),0.12656402587890625,False
Antarctica (AN),297,12,Antarctica (AN),0.13910508155822754,False
Antarctica (AN),587,6,Antarctica (AN),0.15001702308654785,False
Antarctica (AN),297,6,Antarctica (AN),0.16106486320495605,False
Antarctica (AN),587,3,Antarctica (AN),0.17220497131347656,False
Antarctica (AN),297,3,Antarctica (AN),0.18319201469421387,False
Antarctica (AN),587,1,Antarctica (AN),0.19424986839294434,False
Antarctica (AN),297,1,Antarctica (AN),0.20528197288513184,False
Antarctica (AN),587,0,Antarctica (AN),0.21616697311401367,False
Antarctica (AN),297,0,Antarctica (AN),0.22724294662475586,False
Antarctica (AN),587,0,Antarctica (AN),0.2396841049194336,False
Antarctica (AN),297,0,Antarctica (AN),0.25002002716064453,False
Antarctica (AN),587,0,Antarctica (AN),0.26039695739746094,False
Antarctica (AN),297,0,Antarctica (AN),0.27092599868774414,False
Antarctica (AN),587,0,Antarctica (AN),0.2819700241088867,False
Antarctica (AN),297,0,Antarctica (AN),0.2930119037628174,False
Antarctica (AN),587,0,Antarctica (AN),0.3040659427642822,False
Antarctica (AN),297,0,Antarctica (AN),0.3151209354400635,False
Antarctica (AN),587,0,Antarctica (AN),0.3261690139770508,False
Antarctica (AN),297,0,Antarctica (AN),0.3372228145599365,False
Antarctica (AN),587,0,Antarctica (AN),0.3482820987701416,False
Antarctica (AN),297,0,Antarctica (AN),0.35929083824157715,False
Antarctica (AN),587,0,Antarctica (AN),0.36960411071777344,False
Antarctica (AN),297,0,Antarctica (AN),0.380094051361084,False
Antarctica (AN),587,0,Antarctica (AN),0.39174604415893555,False
Antarctica (AN),297,0,Antarctica (AN),0.4044039249420166,False
Antarctica (AN),587,0,Antarctica (AN),0.4170548915863037,False
Antarctica (AN),297,0,Antarctica (AN),0.4297001361846924,False
Antarctica (AN),587,0,Antarctica (AN),0.44237399101257324,False
Antarctica (AN),297,0,Antarctica (AN),0.4550490379333496,False
Antarctica (AN),587,0,Antarctica (AN),0.4661381244659424,False
Antarctica (AN),297,0,Antarctica (AN),0.4771759510040283,False
Antarctica (AN),587,0,Antarctica (AN),0.48821401596069336,False
Antarctica (AN),297,0,Antarctica (AN),0.49999308586120605,False
Antarctica (AN),587,0,Antarctica (AN),0.510369062423706,False
Antarctica (AN),297,0,Antarctica (AN),0.5228779315948486,False
Antarctica (AN),587,0,Antarctica (AN),0.5335299968719482,False
Antarctica (AN),297,0,Antarctica (AN),0.5441410541534424,False
Antarctica (AN),587,0,Antarctica (AN),0.556312084197998,False
Antarctica (AN),297,0,Antarctica (AN),0.5671610832214355,False
Antarctica (AN),587,0,Antarctica (AN),0.5786471366882324,False
Antarctica (AN),297,0,Antarctica (AN),0.5902378559112549,False
Antarctica (AN),587,0,Antarctica (AN),0.6070971488952637,False
Antarctica (AN),297,0,Antarctica (AN),0.6213200092315674,False
Antarctica (AN),587,0,Antarctica (AN),0.6316039562225342,False
Antarctica (AN),297,0,Antarctica (AN),0.6425080299377441,False
Antarctica (AN),587,0,Antarctica (AN),0.6531341075897217,False
Antarctica (AN),297,0,Antarctica (AN),0.664417028427124,False
Antarctica (AN),587,0,Antarctica (AN),0.6745359897613525,False
Antarctica (AN),297,0,Antarctica (AN),0.6849179267883301,False
Antarctica (AN),587,0,Antarctica (AN),0.6950578689575195,False
Antarctica (AN),297,0,Antarctica (AN),0.7071959972381592,False
Antarctica (AN),587,0,Antarctica (AN),0.7195048332214355,False
Antarctica (AN),297,0,Antarctica (AN),0.7314529418945312,False
Antarctica (AN),587,0,Antarctica (AN),0.7429640293121338,False
Antarctica (AN),297,0,Antarctica (AN),0.7554199695587158,False
Antarctica (AN),587,0,Antarctica (AN),0.7659280300140381,False
Antarctica (AN),297,0,Antarctica (AN),0.7768809795379639,False
Antarctica (AN),587,0,Antarctica (AN),0.787945032119751,False
Antarctica (AN),297,0,Antarctica (AN),0.8006100654602051,False
Antarctica (AN),587,0,Antarctica (AN),0.8132820129394531,False
Antarctica (AN),297,0,Antarctica (AN),0.8247909545898438,False
Antarctica (AN),587,0,Antarctica (AN),0.8357179164886475,False
Antarctica (AN),297,0,Antarctica (AN),0.8482460975646973,False
Antarctica (AN),587,0,Antarctica (AN),0.8584880828857422,False
Antarctica (AN),297,0,Antarctica (AN),0.8690500259399414,False
Antarctica (AN),587,0,Antarctica (AN),0.8809070587158203,False
Antarctica (AN),297,0,Antarctica (AN),0.8914930820465088,False
Antarctica (AN),587,0,Antarctica (AN),0.9022798538208008,False
Antarctica (AN),297,0,Antarctica (AN),0.9142310619354248,False
Antarctica (AN),587,0,Antarctica (AN),0.9249439239501953,False
Antarctica (AN),297,0,Antarctica (AN),0.9360480308532715,False
Antarctica (AN),587,0,Antarctica (AN),0.9481449127197266,False
Antarctica (AN),297,0,Antarctica (AN),0.9582970142364502,False
Antarctica (AN),587,0,Antarctica (AN),0.9691798686981201,False
Antarctica (AN),297,0,Antarctica (AN),0.9807000160217285,False
Antarctica (AN),587,0,Antarctica (AN),0.9914000034332275,False
Antarctica (AN),297,0,Antarctica (AN),1.0027070045471191,False
Antarctica (AN),587,98,Antarctica (AN),0.013538122177124023,True
Antarctica (AN),297,97,Antarctica (AN),0.024602890014648438,True
Antarctica (AN),587,194,Antarctica (AN),0.034810781478881836,True
Antarctica (AN),297,192,Antarctica (AN),0.04587602615356445,True
Antarctica (AN),587,97,Antarctica (AN),0.05629897117614746,True
Antarctica (AN),297,96,Antarctica (AN),0.06898903846740723,True
Antarctica (AN),587,48,Antarctica (AN),0.08154177665710449,True
Antarctica (AN),297,48,Antarctica (AN),0.09421205520629883,True
Antarctica (AN),587,24,Antarctica (AN),0.10635495185852051,False
Antarctica (AN),297,24,Antarctica (AN),0.11703610420227051,False
Antarctica (AN),587,12,Antarctica (AN),0.1295931339263916,False
Antarctica (AN),297,12,Antarctica (AN),0.16224408149719238,False
Antarctica (AN),587,6,Antarctica (AN),0.17732501029968262,False
Antarctica (AN),297,6,Antarctica (AN),0.19140100479125977,False
Antarctica (AN),587,3,Antarctica (AN),0.20367693901062012,False
Antarctica (AN),297,3,Antarctica (AN),0.21654605865478516,False
Antarctica (AN),587,1,Antarctica (AN),0.22844290733337402,False
Antarctica (AN),297,1,Antarctica (AN),0.24059104919433594,False
Antarctica (AN),587,0,Antarctica (AN),0.2512168884277344,False
Antarctica (AN),297,0,Antarctica (AN),0.2641599178314209,False
Antarctica (AN),587,0,Antarctica (AN),0.27635788917541504,False
Antarctica (AN),297,0,Antarctica (AN),0.28871989250183105,False
Antarctica (AN),587,0,Antarctica (AN),0.2999858856201172,False
Antarctica (AN),297,0,Antarctica (AN),0.31018590927124023,False
Antarctica (AN),587,0,Antarctica (AN),0.32274413108825684,False
Antarctica (AN),297,0,Antarctica (AN),0.33483004570007324,False
Antarctica (AN),587,0,Antarctica (AN),0.3494679927825928,False
Antarctica (AN),297,0,Antarctica (AN),0.3605020046234131,False
Antarctica (AN),587,0,Antarctica (AN),0.3728630542755127,False
Antarctica (AN),297,0,Antarctica (AN),0.384289026260376,False
Antarctica (AN),587,0,Antarctica (AN),0.39617204666137695,False
Antarctica (AN),297,0,Antarctica (AN),0.4064791202545166,False
Antarctica (AN),587,0,Antarctica (AN),0.4198920726776123,False
Antarctica (AN),297,0,Antarctica (AN),0.43184995651245117,False
Antarctica (AN),587,0,Antarctica (AN),0.44202184677124023,False
Antarctica (AN),297,0,Antarctica (AN),0.4530949592590332,False
Antarctica (AN),587,0,Antarctica (AN),0.46474599838256836,False
Antarctica (AN),297,0,Antarctica (AN),0.4768660068511963,False
Antarctica (AN),587,0,Antarctica (AN),0.4880530834197998,False
Antarctica (AN),297,0,Antarctica (AN),0.500891923904419,False
Antarctica (AN),587,0,Antarctica (AN),0.5123410224914551,False
Antarctica (AN),297,0,Antarctica (AN),0.5249972343444824,False
Antarctica (AN),587,0,Antarctica (AN),0.5352051258087158,False
Antarctica (AN),297,0,Antarctica (AN),0.5460720062255859,False
Antarctica (AN),587,0,Antarctica (AN),0.558725118637085,False
Antarctica (AN),297,0,Antarctica (AN),0.5713868141174316,False
Antarctica (AN),587,0,Antarctica (AN),0.5815229415893555,False
Antarctica (AN),297,0,Antarctica (AN),0.5937709808349609,False
Antarctica (AN),587,0,Antarctica (AN),0.6064319610595703,False
Antarctica (AN),297,0,Antarctica (AN),0.6176691055297852,False
Antarctica (AN),587,0,Antarctica (AN),0.6300690174102783,False
Antarctica (AN),297,0,Antarctica (AN),0.6403031349182129,False
Antarctica (AN),587,0,Antarctica (AN),0.652958869934082,False
Antarctica (AN),297,0,Antarctica (AN),0.6656179428100586,False
Antarctica (AN),587,0,Antarctica (AN),0.6772029399871826,False
Antarctica (AN),297,0,Antarctica (AN),0.6889750957489014,False
Antarctica (AN),587,0,Antarctica (AN),0.6995589733123779,False
Antarctica (AN),297,0,Antarctica (AN),0.7122218608856201,False
Antarctica (AN),587,0,Antarctica (AN),0.7228858470916748,False
Antarctica (AN),297,0,Antarctica (AN),0.7355589866638184,False
Antarctica (AN),587,0,Antarctica (AN),0.7463769912719727,False
Antarctica (AN),297,0,Antarctica (AN),0.7590751647949219,False
Antarctica (AN),587,0,Antarctica (AN),0.7710731029510498,False
Antarctica (AN),297,0,Antarctica (AN),0.7825641632080078,False
Antarctica (AN),587,0,Antarctica (AN),0.7929110527038574,False
Antarctica (AN),297,0,Antarctica (AN),0.8031909465789795,False
Antarctica (AN),587,0,Antarctica (AN),0.8155310153961182,False
Antarctica (AN),297,0,Antarctica (AN),0.8256950378417969,False
Antarctica (AN),587,0,Antarctica (AN),0.8363499641418457,False
Antarctica (AN),297,0,Antarctica (AN),0.8464429378509521,False
Antarctica (AN),587,0,Antarctica (AN),0.8591179847717285,False
Antarctica (AN),297,0,Antarctica (AN),0.8717801570892334,False
Antarctica (AN),587,0,Antarctica (AN),0.8844318389892578,False
Antarctica (AN),297,0,Antarctica (AN),0.8946821689605713,False
Antarctica (AN),587,0,Antarctica (AN),0.9073359966278076,False
Antarctica (AN),297,0,Antarctica (AN),0.9199879169464111,False
Antarctica (AN),587,0,Antarctica (AN),0.931941032409668,False
Antarctica (AN),297,0,Antarctica (AN),0.9446420669555664,False
Antarctica (AN),587,0,Antarctica (AN),0.9556779861450195,False
Antarctica (AN),297,0,Antarctica (AN),0.9667329788208008,False
Antarctica (AN),587,0,Antarctica (AN),0.9777889251708984,False
Antarctica (AN),297,0,Antarctica (AN),0.9888739585876465,False
Antarctica (AN),587,0,Antarctica (AN),0.9999699592590332,False
Antarctica (AN),297,0,Antarctica (AN),1.0126299858093262,False
Antarctica (AN),587,97,Antarctica (AN),0.02528214454650879,True
Antarctica (AN),297,96,Antarctica (AN),0.03791403770446777,True
Antarctica (AN),587,48,Antarctica (AN),0.0505678653717041,True
Antarctica (AN),297,48,Antarctica (AN),0.06322312355041504,True
Antarctica (AN),587,24,Antarctica (AN),0.0758819580078125,False
Antarctica (AN),297,24,Antarctica (AN),0.08683204650878906,False
Antarctica (AN),587,12,Antarctica (AN),0.09949898719787598,False
Antarctica (AN),297,12,Antarctica (AN),0.1121511459350586,False
Antarctica (AN),587,6,Antarctica (AN),0.12360906600952148,False
Antarctica (AN),297,6,Antarctica (AN),0.13628911972045898,False
Antarctica (AN),587,3,Antarctica (AN),0.14894580841064453,False
Antarctica (AN),297,3,Antarctica (AN),0.1616051197052002,False
Antarctica (AN),587,1,Antarctica (AN),0.17367911338806152,False
Antarctica (AN),297,1,Antarctica (AN),0.18523907661437988,False
Antarctica (AN),587,0,Antarctica (AN),0.19655919075012207,False
Antarctica (AN),297,0,Antarctica (AN),0.2091200351715088,False
Antarctica (AN),587,0,Antarctica (AN),0.22179198265075684,False
Antarctica (AN),297,0,Antarctica (AN),0.232802152633667,False
Antarctica (AN),587,0,Antarctica (AN),0.2454850673675537,False
Antarctica (AN),297,0,Antarctica (AN),0.2574470043182373,False
Antarctica (AN),587,0,Antarctica (AN),0.27010107040405273,False
Antarctica (AN),297,0,Antarctica (AN),0.2827789783477783,False
Antarctica (AN),587,0,Antarctica (AN),0.29383087158203125,False
Antarctica (AN),297,0,Antarctica (AN),0.3048989772796631,False
Antarctica (AN),587,0,Antarctica (AN),0.31599998474121094,False
Antarctica (AN),297,0,Antarctica (AN),0.3270390033721924,False
Antarctica (AN),587,0,Antarctica (AN),0.3395230770111084,False
Antarctica (AN),297,0,Antarctica (AN),0.3500669002532959,False
Antarctica (AN),587,0,Antarctica (AN),0.36272215843200684,False
Antarctica (AN),297,0,Antarctica (AN),0.3737339973449707,False
Antarctica (AN),587,0,Antarctica (AN),0.3864121437072754,False
Antarctica (AN),297,0,Antarctica (AN),0.39907097816467285,False
Antarctica (AN),587,0,Antarctica (AN),0.4109790325164795,False
Antarctica (AN),297,0,Antarctica (AN),0.4228789806365967,False
Antarctica (AN),587,0,Antarctica (AN),0.434783935546875,False
